Index,GloOfs,RelOfs,LocOfs,Next,Data,DataType,GotoX,GotoY,GotoZ,State,State_S
1486,109016,76242,11888,0,0,TT_NONE,0,212,0,0,CS_NONE
1487,109024,76250,11896,0,0,TT_NONE,0,212,0,0,CS_NONE
1488,109032,76258,11904,0,0,TT_NONE,0,212,0,0,CS_NONE
1489,109040,76266,11912,0,0,TT_NONE,0,212,0,0,CS_NONE
1490,109048,76274,11920,0,0,TT_NONE,0,212,0,0,CS_NONE
1491,109056,76282,11928,0,0,TT_NONE,0,212,0,0,CS_NONE
1492,109064,76290,11936,0,0,TT_NONE,0,212,0,0,CS_NONE
1493,109072,76298,11944,0,0,TT_NONE,0,212,0,0,CS_NONE
1494,109080,76306,11952,0,0,TT_NONE,0,212,0,0,CS_NONE
1495,109088,76314,11960,0,0,TT_NONE,0,212,0,0,CS_NONE
1496,109096,76322,11968,0,0,TT_NONE,0,212,0,0,CS_NONE
1497,109104,76330,11976,0,0,TT_NONE,0,212,0,0,CS_NONE
1498,109112,76338,11984,0,0,TT_NONE,0,212,0,0,CS_NONE
1499,109120,76346,11992,0,0,TT_NONE,0,212,0,0,CS_NONE
1500,109128,76354,12000,0,0,TT_NONE,0,212,0,0,CS_NONE
1501,109136,76362,12008,0,0,TT_NONE,0,212,0,0,CS_NONE
1502,109144,76370,12016,0,0,TT_NONE,0,212,0,0,CS_NONE
1503,109152,76378,12024,0,0,TT_NONE,0,212,0,0,CS_NONE
1504,109160,76386,12032,0,0,TT_NONE,0,212,0,0,CS_NONE
1505,109168,76394,12040,0,0,TT_NONE,0,212,0,0,CS_NONE
1506,109176,76402,12048,0,0,TT_NONE,0,212,0,0,CS_NONE
1507,109184,76410,12056,0,0,TT_NONE,0,212,0,0,CS_NONE
1508,109192,76418,12064,0,0,TT_NONE,0,212,0,0,CS_NONE
1509,109200,76426,12072,0,0,TT_NONE,0,212,0,0,CS_NONE
1510,109208,76434,12080,0,0,TT_NONE,0,212,0,0,CS_NONE
1511,109216,76442,12088,0,0,TT_NONE,0,212,0,0,CS_NONE
1512,109224,76450,12096,0,0,TT_NONE,0,212,0,0,CS_NONE
1513,109232,76458,12104,0,0,TT_NONE,0,212,0,0,CS_NONE
1514,109240,76466,12112,0,0,TT_NONE,0,212,0,0,CS_NONE
1515,109248,76474,12120,0,0,TT_NONE,0,212,0,0,CS_NONE
1516,109256,76482,12128,0,0,TT_NONE,0,212,0,0,CS_NONE
1517,109264,76490,12136,0,0,TT_NONE,0,212,0,0,CS_NONE
1518,109272,76498,12144,0,0,TT_NONE,0,212,0,0,CS_NONE
1519,109280,76506,12152,0,0,TT_NONE,0,212,0,0,CS_NONE
1520,109288,76514,12160,0,0,TT_NONE,0,212,0,0,CS_NONE
1521,109296,76522,12168,0,0,TT_NONE,0,212,0,0,CS_NONE
1522,109304,76530,12176,0,0,TT_NONE,0,212,0,0,CS_NONE
1523,109312,76538,12184,0,0,TT_NONE,0,212,0,0,CS_NONE
1524,109320,76546,12192,0,0,TT_NONE,0,212,0,0,CS_NONE
1525,109328,76554,12200,0,0,TT_NONE,0,212,0,0,CS_NONE
1526,109336,76562,12208,0,0,TT_NONE,0,212,0,0,CS_NONE
1527,109344,76570,12216,0,0,TT_NONE,0,212,0,0,CS_NONE
1528,109352,76578,12224,0,0,TT_NONE,0,212,0,0,CS_NONE
1529,109360,76586,12232,0,0,TT_NONE,0,212,0,0,CS_NONE
1530,109368,76594,12240,0,0,TT_NONE,0,212,0,0,CS_NONE
1531,109376,76602,12248,0,0,TT_NONE,0,212,0,0,CS_NONE
1532,109384,76610,12256,0,0,TT_NONE,0,212,0,0,CS_NONE
1533,109392,76618,12264,0,0,TT_NONE,0,212,0,0,CS_NONE
1534,109400,76626,12272,0,0,TT_NONE,0,212,0,0,CS_NONE
1535,109408,76634,12280,0,0,TT_NONE,0,212,0,0,CS_NONE
1536,109416,76642,12288,0,0,TT_NONE,0,212,0,0,CS_NONE
1537,109424,76650,12296,0,0,TT_NONE,0,212,0,0,CS_NONE
1538,109432,76658,12304,0,0,TT_NONE,0,212,0,0,CS_NONE
1539,109440,76666,12312,0,0,TT_NONE,0,212,0,0,CS_NONE
1540,109448,76674,12320,0,0,TT_NONE,0,212,0,0,CS_NONE
1541,109456,76682,12328,0,0,TT_NONE,0,212,0,0,CS_NONE
1542,109464,76690,12336,0,0,TT_NONE,0,212,0,0,CS_NONE
1543,109472,76698,12344,0,0,TT_NONE,0,212,0,0,CS_NONE
1544,109480,76706,12352,0,0,TT_NONE,0,212,0,0,CS_NONE
1545,109488,76714,12360,0,0,TT_NONE,0,212,0,0,CS_NONE
1546,109496,76722,12368,0,0,TT_NONE,0,212,0,0,CS_NONE
1547,109504,76730,12376,0,0,TT_NONE,0,212,0,0,CS_NONE
1548,109512,76738,12384,0,0,TT_NONE,0,212,0,0,CS_NONE
1549,109520,76746,12392,0,0,TT_NONE,0,212,0,0,CS_NONE
1550,109528,76754,12400,0,0,TT_NONE,0,212,0,0,CS_NONE
1551,109536,76762,12408,0,0,TT_NONE,0,212,0,0,CS_NONE
1552,109544,76770,12416,0,0,TT_NONE,0,212,0,0,CS_NONE
1553,109552,76778,12424,0,0,TT_NONE,0,212,0,0,CS_NONE
1554,109560,76786,12432,0,0,TT_NONE,0,212,0,0,CS_NONE
1555,109568,76794,12440,0,0,TT_NONE,0,212,0,0,CS_NONE
1556,109576,76802,12448,0,0,TT_NONE,0,212,0,0,CS_NONE
1557,109584,76810,12456,0,0,TT_NONE,0,212,0,0,CS_NONE
1558,109592,76818,12464,0,0,TT_NONE,0,212,0,0,CS_NONE
1559,109600,76826,12472,0,0,TT_NONE,0,212,0,0,CS_NONE
1560,109608,76834,12480,0,0,TT_NONE,0,212,0,0,CS_NONE
1561,109616,76842,12488,0,0,TT_NONE,0,212,0,0,CS_NONE
1562,109624,76850,12496,0,0,TT_NONE,0,212,0,0,CS_NONE
1563,109632,76858,12504,0,0,TT_NONE,0,212,0,0,CS_NONE
1564,109640,76866,12512,0,0,TT_NONE,0,212,0,0,CS_NONE
1565,109648,76874,12520,0,0,TT_NONE,0,212,0,0,CS_NONE
1566,109656,76882,12528,0,0,TT_NONE,0,212,0,0,CS_NONE
1567,109664,76890,12536,0,0,TT_NONE,0,212,0,0,CS_NONE
1568,109672,76898,12544,0,0,TT_NONE,0,212,0,0,CS_NONE
1569,109680,76906,12552,0,0,TT_NONE,0,212,0,0,CS_NONE
1570,109688,76914,12560,0,0,TT_NONE,0,212,0,0,CS_NONE
1571,109696,76922,12568,0,0,TT_NONE,0,212,0,0,CS_NONE
1572,109704,76930,12576,0,0,TT_NONE,0,212,0,0,CS_NONE
1573,109712,76938,12584,0,0,TT_NONE,0,212,0,0,CS_NONE
1574,109720,76946,12592,0,0,TT_NONE,0,212,0,0,CS_NONE
1575,109728,76954,12600,0,0,TT_NONE,0,212,0,0,CS_NONE
1576,109736,76962,12608,0,0,TT_NONE,0,212,0,0,CS_NONE
1577,109744,76970,12616,0,0,TT_NONE,0,212,0,0,CS_NONE
1578,109752,76978,12624,0,0,TT_NONE,0,212,0,0,CS_NONE
1579,109760,76986,12632,0,0,TT_NONE,0,212,0,0,CS_NONE
1580,109768,76994,12640,0,0,TT_NONE,0,212,0,0,CS_NONE
1581,109776,77002,12648,0,0,TT_NONE,0,212,0,0,CS_NONE
1582,109784,77010,12656,0,0,TT_NONE,0,212,0,0,CS_NONE
1583,109792,77018,12664,0,0,TT_NONE,0,212,0,0,CS_NONE
1584,109800,77026,12672,0,0,TT_NONE,0,212,0,0,CS_NONE
1585,109808,77034,12680,0,0,TT_NONE,0,212,0,0,CS_NONE
1586,109816,77042,12688,0,0,TT_NONE,0,212,0,0,CS_NONE
1587,109824,77050,12696,0,0,TT_NONE,0,212,0,0,CS_NONE
1588,109832,77058,12704,0,0,TT_NONE,0,212,0,0,CS_NONE
1589,109840,77066,12712,0,0,TT_NONE,0,212,0,0,CS_NONE
1590,109848,77074,12720,0,0,TT_NONE,0,212,0,0,CS_NONE
1591,109856,77082,12728,0,0,TT_NONE,0,212,0,0,CS_NONE
1592,109864,77090,12736,0,0,TT_NONE,0,212,0,0,CS_NONE
1593,109872,77098,12744,0,0,TT_NONE,0,212,0,0,CS_NONE
1594,109880,77106,12752,0,0,TT_NONE,0,212,0,0,CS_NONE
1595,109888,77114,12760,0,0,TT_NONE,0,212,0,0,CS_NONE
1596,109896,77122,12768,0,0,TT_NONE,0,212,0,0,CS_NONE
1597,109904,77130,12776,0,0,TT_NONE,0,212,0,0,CS_NONE
1598,109912,77138,12784,0,0,TT_NONE,0,212,0,0,CS_NONE
1599,109920,77146,12792,0,0,TT_NONE,0,212,0,0,CS_NONE
1600,109928,77154,12800,0,0,TT_NONE,0,212,0,0,CS_NONE
1601,109936,77162,12808,0,0,TT_NONE,0,212,0,0,CS_NONE
1602,109944,77170,12816,0,0,TT_NONE,0,212,0,0,CS_NONE
1603,109952,77178,12824,0,0,TT_NONE,0,212,0,0,CS_NONE
1604,109960,77186,12832,0,0,TT_NONE,0,212,0,0,CS_NONE
1605,109968,77194,12840,0,0,TT_NONE,0,212,0,0,CS_NONE
1606,109976,77202,12848,0,0,TT_NONE,0,212,0,0,CS_NONE
1607,109984,77210,12856,0,0,TT_NONE,0,212,0,0,CS_NONE
1608,109992,77218,12864,0,0,TT_NONE,0,212,0,0,CS_NONE
1609,110000,77226,12872,0,0,TT_NONE,0,212,0,0,CS_NONE
1610,110008,77234,12880,0,0,TT_NONE,0,212,0,0,CS_NONE
1611,110016,77242,12888,0,0,TT_NONE,0,212,0,0,CS_NONE
1612,110024,77250,12896,0,0,TT_NONE,0,212,0,0,CS_NONE
1613,110032,77258,12904,0,0,TT_NONE,0,212,0,0,CS_NONE
1614,110040,77266,12912,0,0,TT_NONE,0,212,0,0,CS_NONE
1615,110048,77274,12920,0,0,TT_NONE,0,212,0,0,CS_NONE
1616,110056,77282,12928,0,0,TT_NONE,0,212,0,0,CS_NONE
1617,110064,77290,12936,0,0,TT_NONE,0,212,0,0,CS_NONE
1618,110072,77298,12944,0,0,TT_NONE,0,212,0,0,CS_NONE
1619,110080,77306,12952,0,0,TT_NONE,0,212,0,0,CS_NONE
1620,110088,77314,12960,0,0,TT_NONE,0,212,0,0,CS_NONE
1621,110096,77322,12968,0,0,TT_NONE,0,212,0,0,CS_NONE
1622,110104,77330,12976,0,0,TT_NONE,0,212,0,0,CS_NONE
1623,110112,77338,12984,0,0,TT_NONE,0,212,0,0,CS_NONE
1624,110120,77346,12992,0,0,TT_NONE,0,212,0,0,CS_NONE
1625,110128,77354,13000,0,0,TT_NONE,0,212,0,0,CS_NONE
1626,110136,77362,13008,0,0,TT_NONE,0,212,0,0,CS_NONE
1627,110144,77370,13016,0,0,TT_NONE,0,212,0,0,CS_NONE
1628,110152,77378,13024,0,0,TT_NONE,0,212,0,0,CS_NONE
1629,110160,77386,13032,0,0,TT_NONE,0,212,0,0,CS_NONE
1630,110168,77394,13040,0,0,TT_NONE,0,212,0,0,CS_NONE
1631,110176,77402,13048,0,0,TT_NONE,0,212,0,0,CS_NONE
1632,110184,77410,13056,0,0,TT_NONE,0,212,0,0,CS_NONE
1633,110192,77418,13064,0,0,TT_NONE,0,212,0,0,CS_NONE
1634,110200,77426,13072,0,0,TT_NONE,0,212,0,0,CS_NONE
1635,110208,77434,13080,0,0,TT_NONE,0,212,0,0,CS_NONE
1636,110216,77442,13088,0,0,TT_NONE,0,212,0,0,CS_NONE
1637,110224,77450,13096,0,0,TT_NONE,0,212,0,0,CS_NONE
1638,110232,77458,13104,0,0,TT_NONE,0,212,0,0,CS_NONE
1639,110240,77466,13112,0,0,TT_NONE,0,212,0,0,CS_NONE
1640,110248,77474,13120,0,0,TT_NONE,0,212,0,0,CS_NONE
1641,110256,77482,13128,0,0,TT_NONE,0,212,0,0,CS_NONE
1642,110264,77490,13136,0,0,TT_NONE,0,212,0,0,CS_NONE
1643,110272,77498,13144,0,0,TT_NONE,0,212,0,0,CS_NONE
1644,110280,77506,13152,0,0,TT_NONE,0,212,0,0,CS_NONE
1645,110288,77514,13160,0,0,TT_NONE,0,212,0,0,CS_NONE
1646,110296,77522,13168,0,0,TT_NONE,0,212,0,0,CS_NONE
1647,110304,77530,13176,0,0,TT_NONE,0,212,0,0,CS_NONE
1648,110312,77538,13184,0,0,TT_NONE,0,212,0,0,CS_NONE
1649,110320,77546,13192,0,0,TT_NONE,0,212,0,0,CS_NONE
1650,110328,77554,13200,0,0,TT_NONE,0,212,0,0,CS_NONE
1651,110336,77562,13208,0,0,TT_NONE,0,212,0,0,CS_NONE
1652,110344,77570,13216,0,0,TT_NONE,0,212,0,0,CS_NONE
1653,110352,77578,13224,0,0,TT_NONE,0,212,0,0,CS_NONE
1654,110360,77586,13232,0,0,TT_NONE,0,212,0,0,CS_NONE
1655,110368,77594,13240,0,0,TT_NONE,0,212,0,0,CS_NONE
1656,110376,77602,13248,0,0,TT_NONE,0,212,0,0,CS_NONE
1657,110384,77610,13256,0,0,TT_NONE,0,212,0,0,CS_NONE
1658,110392,77618,13264,0,0,TT_NONE,0,212,0,0,CS_NONE
1659,110400,77626,13272,0,0,TT_NONE,0,212,0,0,CS_NONE
1660,110408,77634,13280,0,0,TT_NONE,0,212,0,0,CS_NONE
1661,110416,77642,13288,0,0,TT_NONE,0,212,0,0,CS_NONE
1662,110424,77650,13296,0,0,TT_NONE,0,212,0,0,CS_NONE
1663,110432,77658,13304,0,0,TT_NONE,0,212,0,0,CS_NONE
1664,110440,77666,13312,0,0,TT_NONE,0,212,0,0,CS_NONE
1665,110448,77674,13320,0,0,TT_NONE,0,212,0,0,CS_NONE
1666,110456,77682,13328,0,0,TT_NONE,0,212,0,0,CS_NONE
1667,110464,77690,13336,0,0,TT_NONE,0,212,0,0,CS_NONE
1668,110472,77698,13344,0,0,TT_NONE,0,212,0,0,CS_NONE
1669,110480,77706,13352,0,0,TT_NONE,0,212,0,0,CS_NONE
1670,110488,77714,13360,0,0,TT_NONE,0,212,0,0,CS_NONE
1671,110496,77722,13368,0,0,TT_NONE,0,212,0,0,CS_NONE
1672,110504,77730,13376,0,0,TT_NONE,0,212,0,0,CS_NONE
1673,110512,77738,13384,0,0,TT_NONE,0,212,0,0,CS_NONE
1674,110520,77746,13392,0,0,TT_NONE,0,212,0,0,CS_NONE
1675,110528,77754,13400,0,0,TT_NONE,0,212,0,0,CS_NONE
1676,110536,77762,13408,0,0,TT_NONE,0,212,0,0,CS_NONE
1677,110544,77770,13416,0,0,TT_NONE,0,212,0,0,CS_NONE
1678,110552,77778,13424,0,0,TT_NONE,0,212,0,0,CS_NONE
1679,110560,77786,13432,0,0,TT_NONE,0,212,0,0,CS_NONE
1680,110568,77794,13440,0,0,TT_NONE,0,212,0,0,CS_NONE
1681,110576,77802,13448,0,0,TT_NONE,0,212,0,0,CS_NONE
1682,110584,77810,13456,0,0,TT_NONE,0,212,0,0,CS_NONE
1683,110592,77818,13464,0,0,TT_NONE,0,212,0,0,CS_NONE
1684,110600,77826,13472,0,0,TT_NONE,0,212,0,0,CS_NONE
1685,110608,77834,13480,0,0,TT_NONE,0,212,0,0,CS_NONE
1686,110616,77842,13488,0,0,TT_NONE,0,212,0,0,CS_NONE
1687,110624,77850,13496,0,0,TT_NONE,0,212,0,0,CS_NONE
1688,110632,77858,13504,0,0,TT_NONE,0,212,0,0,CS_NONE
1689,110640,77866,13512,0,0,TT_NONE,0,212,0,0,CS_NONE
1690,110648,77874,13520,0,0,TT_NONE,0,212,0,0,CS_NONE
1691,110656,77882,13528,0,0,TT_NONE,0,212,0,0,CS_NONE
1692,110664,77890,13536,0,0,TT_NONE,0,212,0,0,CS_NONE
1693,110672,77898,13544,0,0,TT_NONE,0,212,0,0,CS_NONE
1694,110680,77906,13552,0,0,TT_NONE,0,212,0,0,CS_NONE
1695,110688,77914,13560,0,0,TT_NONE,0,212,0,0,CS_NONE
1696,110696,77922,13568,0,0,TT_NONE,0,212,0,0,CS_NONE
1697,110704,77930,13576,0,0,TT_NONE,0,212,0,0,CS_NONE
1698,110712,77938,13584,0,0,TT_NONE,0,212,0,0,CS_NONE
1699,110720,77946,13592,0,0,TT_NONE,0,212,0,0,CS_NONE
1700,110728,77954,13600,0,0,TT_NONE,0,212,0,0,CS_NONE
1701,110736,77962,13608,0,0,TT_NONE,0,212,0,0,CS_NONE
1702,110744,77970,13616,0,0,TT_NONE,0,212,0,0,CS_NONE
1703,110752,77978,13624,0,0,TT_NONE,0,212,0,0,CS_NONE
1704,110760,77986,13632,0,0,TT_NONE,0,212,0,0,CS_NONE
1705,110768,77994,13640,0,0,TT_NONE,0,212,0,0,CS_NONE
1706,110776,78002,13648,0,0,TT_NONE,0,212,0,0,CS_NONE
1707,110784,78010,13656,0,0,TT_NONE,0,212,0,0,CS_NONE
1708,110792,78018,13664,0,0,TT_NONE,0,212,0,0,CS_NONE
1709,110800,78026,13672,0,0,TT_NONE,0,212,0,0,CS_NONE
1710,110808,78034,13680,0,0,TT_NONE,0,212,0,0,CS_NONE
1711,110816,78042,13688,0,0,TT_NONE,0,212,0,0,CS_NONE
1712,110824,78050,13696,0,0,TT_NONE,0,212,0,0,CS_NONE
1713,110832,78058,13704,0,0,TT_NONE,0,212,0,0,CS_NONE
1714,110840,78066,13712,0,0,TT_NONE,0,212,0,0,CS_NONE
1715,110848,78074,13720,0,0,TT_NONE,0,212,0,0,CS_NONE
1716,110856,78082,13728,0,0,TT_NONE,0,212,0,0,CS_NONE
1717,110864,78090,13736,0,0,TT_NONE,0,212,0,0,CS_NONE
1718,110872,78098,13744,0,0,TT_NONE,0,212,0,0,CS_NONE
1719,110880,78106,13752,0,0,TT_NONE,0,212,0,0,CS_NONE
1720,110888,78114,13760,0,0,TT_NONE,0,212,0,0,CS_NONE
1721,110896,78122,13768,0,0,TT_NONE,0,212,0,0,CS_NONE
1722,110904,78130,13776,0,0,TT_NONE,0,212,0,0,CS_NONE
1723,110912,78138,13784,0,0,TT_NONE,0,212,0,0,CS_NONE
1724,110920,78146,13792,0,0,TT_NONE,0,212,0,0,CS_NONE
1725,110928,78154,13800,0,0,TT_NONE,0,212,0,0,CS_NONE
1726,110936,78162,13808,0,0,TT_NONE,0,212,0,0,CS_NONE
1727,110944,78170,13816,0,0,TT_NONE,0,212,0,0,CS_NONE
1728,110952,78178,13824,0,0,TT_NONE,0,212,0,0,CS_NONE
1729,110960,78186,13832,0,0,TT_NONE,0,212,0,0,CS_NONE
1730,110968,78194,13840,0,0,TT_NONE,0,212,0,0,CS_NONE
1731,110976,78202,13848,0,0,TT_NONE,0,212,0,0,CS_NONE
1732,110984,78210,13856,0,0,TT_NONE,0,212,0,0,CS_NONE
1733,110992,78218,13864,0,0,TT_NONE,0,212,0,0,CS_NONE
1734,111000,78226,13872,0,0,TT_NONE,0,212,0,0,CS_NONE
1735,111008,78234,13880,0,0,TT_NONE,0,212,0,0,CS_NONE
1736,111016,78242,13888,0,0,TT_NONE,0,212,0,0,CS_NONE
1737,111024,78250,13896,0,0,TT_NONE,0,212,0,0,CS_NONE
1738,111032,78258,13904,0,0,TT_NONE,0,212,0,0,CS_NONE
1739,111040,78266,13912,0,0,TT_NONE,0,212,0,0,CS_NONE
1740,111048,78274,13920,0,0,TT_NONE,0,212,0,0,CS_NONE
1741,111056,78282,13928,0,0,TT_NONE,0,212,0,0,CS_NONE
1742,111064,78290,13936,0,0,TT_NONE,0,212,0,0,CS_NONE
1743,111072,78298,13944,0,0,TT_NONE,0,212,0,0,CS_NONE
1744,111080,78306,13952,0,0,TT_NONE,0,212,0,0,CS_NONE
1745,111088,78314,13960,0,0,TT_NONE,0,212,0,0,CS_NONE
1746,111096,78322,13968,0,0,TT_NONE,0,212,0,0,CS_NONE
1747,111104,78330,13976,0,0,TT_NONE,0,212,0,0,CS_NONE
1748,111112,78338,13984,0,0,TT_NONE,0,212,0,0,CS_NONE
1749,111120,78346,13992,0,0,TT_NONE,0,212,0,0,CS_NONE
1750,111128,78354,14000,0,0,TT_NONE,0,212,0,0,CS_NONE
1751,111136,78362,14008,0,0,TT_NONE,0,212,0,0,CS_NONE
1752,111144,78370,14016,0,0,TT_NONE,0,212,0,0,CS_NONE
1753,111152,78378,14024,0,0,TT_NONE,0,212,0,0,CS_NONE
1754,111160,78386,14032,0,0,TT_NONE,0,212,0,0,CS_NONE
1755,111168,78394,14040,0,0,TT_NONE,0,212,0,0,CS_NONE
1756,111176,78402,14048,0,0,TT_NONE,0,212,0,0,CS_NONE
1757,111184,78410,14056,0,0,TT_NONE,0,212,0,0,CS_NONE
1758,111192,78418,14064,0,0,TT_NONE,0,212,0,0,CS_NONE
1759,111200,78426,14072,0,0,TT_NONE,0,212,0,0,CS_NONE
1760,111208,78434,14080,0,0,TT_NONE,0,212,0,0,CS_NONE
1761,111216,78442,14088,0,0,TT_NONE,0,212,0,0,CS_NONE
1762,111224,78450,14096,0,0,TT_NONE,0,212,0,0,CS_NONE
1763,111232,78458,14104,0,0,TT_NONE,0,212,0,0,CS_NONE
1764,111240,78466,14112,0,0,TT_NONE,0,212,0,0,CS_NONE
1765,111248,78474,14120,0,0,TT_NONE,0,212,0,0,CS_NONE
1766,111256,78482,14128,0,0,TT_NONE,0,212,0,0,CS_NONE
1767,111264,78490,14136,0,0,TT_NONE,0,212,0,0,CS_NONE
1768,111272,78498,14144,0,0,TT_NONE,0,212,0,0,CS_NONE
1769,111280,78506,14152,0,0,TT_NONE,0,212,0,0,CS_NONE
1770,111288,78514,14160,0,0,TT_NONE,0,212,0,0,CS_NONE
1771,111296,78522,14168,0,0,TT_NONE,0,212,0,0,CS_NONE
1772,111304,78530,14176,0,0,TT_NONE,0,212,0,0,CS_NONE
1773,111312,78538,14184,0,0,TT_NONE,0,212,0,0,CS_NONE
1774,111320,78546,14192,0,0,TT_NONE,0,212,0,0,CS_NONE
1775,111328,78554,14200,0,0,TT_NONE,0,212,0,0,CS_NONE
1776,111336,78562,14208,0,0,TT_NONE,0,212,0,0,CS_NONE
1777,111344,78570,14216,0,0,TT_NONE,0,212,0,0,CS_NONE
1778,111352,78578,14224,0,0,TT_NONE,0,212,0,0,CS_NONE
1779,111360,78586,14232,0,0,TT_NONE,0,212,0,0,CS_NONE
1780,111368,78594,14240,0,0,TT_NONE,0,212,0,0,CS_NONE
1781,111376,78602,14248,0,0,TT_NONE,0,212,0,0,CS_NONE
1782,111384,78610,14256,0,0,TT_NONE,0,212,0,0,CS_NONE
1783,111392,78618,14264,0,0,TT_NONE,0,212,0,0,CS_NONE
1784,111400,78626,14272,0,0,TT_NONE,0,212,0,0,CS_NONE
1785,111408,78634,14280,0,0,TT_NONE,0,212,0,0,CS_NONE
1786,111416,78642,14288,0,0,TT_NONE,0,212,0,0,CS_NONE
1787,111424,78650,14296,0,0,TT_NONE,0,212,0,0,CS_NONE
1788,111432,78658,14304,0,0,TT_NONE,0,212,0,0,CS_NONE
1789,111440,78666,14312,0,0,TT_NONE,0,212,0,0,CS_NONE
1790,111448,78674,14320,0,0,TT_NONE,0,212,0,0,CS_NONE
1791,111456,78682,14328,0,0,TT_NONE,0,212,0,0,CS_NONE
1792,111464,78690,14336,0,0,TT_NONE,0,212,0,0,CS_NONE
1793,111472,78698,14344,0,0,TT_NONE,0,212,0,0,CS_NONE
1794,111480,78706,14352,0,0,TT_NONE,0,212,0,0,CS_NONE
1795,111488,78714,14360,0,0,TT_NONE,0,212,0,0,CS_NONE
1796,111496,78722,14368,0,0,TT_NONE,0,212,0,0,CS_NONE
1797,111504,78730,14376,0,0,TT_NONE,0,212,0,0,CS_NONE
1798,111512,78738,14384,0,0,TT_NONE,0,212,0,0,CS_NONE
1799,111520,78746,14392,0,0,TT_NONE,0,212,0,0,CS_NONE
1800,111528,78754,14400,0,0,TT_NONE,0,212,0,0,CS_NONE
1801,111536,78762,14408,0,0,TT_NONE,0,212,0,0,CS_NONE
1802,111544,78770,14416,0,0,TT_NONE,0,212,0,0,CS_NONE
1803,111552,78778,14424,0,0,TT_NONE,0,212,0,0,CS_NONE
1804,111560,78786,14432,0,0,TT_NONE,0,212,0,0,CS_NONE
1805,111568,78794,14440,0,0,TT_NONE,0,212,0,0,CS_NONE
1806,111576,78802,14448,0,0,TT_NONE,0,212,0,0,CS_NONE
1807,111584,78810,14456,0,0,TT_NONE,0,212,0,0,CS_NONE
1808,111592,78818,14464,0,0,TT_NONE,0,212,0,0,CS_NONE
1809,111600,78826,14472,0,0,TT_NONE,0,212,0,0,CS_NONE
1810,111608,78834,14480,0,0,TT_NONE,0,212,0,0,CS_NONE
1811,111616,78842,14488,0,0,TT_NONE,0,212,0,0,CS_NONE
1812,111624,78850,14496,0,0,TT_NONE,0,212,0,0,CS_NONE
1813,111632,78858,14504,0,0,TT_NONE,0,212,0,0,CS_NONE
1814,111640,78866,14512,0,0,TT_NONE,0,212,0,0,CS_NONE
1815,111648,78874,14520,0,0,TT_NONE,0,212,0,0,CS_NONE
1816,111656,78882,14528,0,0,TT_NONE,0,212,0,0,CS_NONE
1817,111664,78890,14536,0,0,TT_NONE,0,212,0,0,CS_NONE
1818,111672,78898,14544,0,0,TT_NONE,0,212,0,0,CS_NONE
1819,111680,78906,14552,0,0,TT_NONE,0,212,0,0,CS_NONE
1820,111688,78914,14560,0,0,TT_NONE,0,212,0,0,CS_NONE
1821,111696,78922,14568,0,0,TT_NONE,0,212,0,0,CS_NONE
1822,111704,78930,14576,0,0,TT_NONE,0,212,0,0,CS_NONE
1823,111712,78938,14584,0,0,TT_NONE,0,212,0,0,CS_NONE
1824,111720,78946,14592,0,0,TT_NONE,0,212,0,0,CS_NONE
1825,111728,78954,14600,0,0,TT_NONE,0,212,0,0,CS_NONE
1826,111736,78962,14608,0,0,TT_NONE,0,212,0,0,CS_NONE
1827,111744,78970,14616,0,0,TT_NONE,0,212,0,0,CS_NONE
1828,111752,78978,14624,0,0,TT_NONE,0,212,0,0,CS_NONE
1829,111760,78986,14632,0,0,TT_NONE,0,212,0,0,CS_NONE
1830,111768,78994,14640,0,0,TT_NONE,0,212,0,0,CS_NONE
1831,111776,79002,14648,0,0,TT_NONE,0,212,0,0,CS_NONE
1832,111784,79010,14656,0,0,TT_NONE,0,212,0,0,CS_NONE
1833,111792,79018,14664,0,0,TT_NONE,0,212,0,0,CS_NONE
1834,111800,79026,14672,0,0,TT_NONE,0,212,0,0,CS_NONE
1835,111808,79034,14680,0,0,TT_NONE,0,212,0,0,CS_NONE
1836,111816,79042,14688,0,0,TT_NONE,0,212,0,0,CS_NONE
1837,111824,79050,14696,0,0,TT_NONE,0,212,0,0,CS_NONE
1838,111832,79058,14704,0,0,TT_NONE,0,212,0,0,CS_NONE
1839,111840,79066,14712,0,0,TT_NONE,0,212,0,0,CS_NONE
1840,111848,79074,14720,0,0,TT_NONE,0,212,0,0,CS_NONE
1841,111856,79082,14728,0,0,TT_NONE,0,212,0,0,CS_NONE
1842,111864,79090,14736,0,0,TT_NONE,0,212,0,0,CS_NONE
1843,111872,79098,14744,0,0,TT_NONE,0,212,0,0,CS_NONE
1844,111880,79106,14752,0,0,TT_NONE,0,212,0,0,CS_NONE
1845,111888,79114,14760,0,0,TT_NONE,0,212,0,0,CS_NONE
1846,111896,79122,14768,0,0,TT_NONE,0,212,0,0,CS_NONE
1847,111904,79130,14776,0,0,TT_NONE,0,212,0,0,CS_NONE
1848,111912,79138,14784,0,0,TT_NONE,0,212,0,0,CS_NONE
1849,111920,79146,14792,0,0,TT_NONE,0,212,0,0,CS_NONE
1850,111928,79154,14800,0,0,TT_NONE,0,212,0,0,CS_NONE
1851,111936,79162,14808,0,0,TT_NONE,0,212,0,0,CS_NONE
1852,111944,79170,14816,0,0,TT_NONE,0,212,0,0,CS_NONE
